1037,Kepler-183,c,Transit,2,11.637071,5.5e-05,-5.5e-05,0.103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96,0.41,0.0,0.0,0.0,0.021,-0.009

1052,Kepler-189,b,Transit,2,10.399931,8.5e-05,-8.5e-05,0.088,0.0,0.0,0.0,0.0,0.0,1.0,0.79,0.0,0.75,0.38,0.0,0.0,0.0,0.011,-0.006
1053,Kepler-189,c,Transit,2,20.134866,5.7e-05,-5.7e-05,0.137,0.0,0.0,0.0,0.0,0.0,1.0,0.79,0.0,0.75,0.38,0.0,0.0,0.0,0.022,-0.011

1093,Kepler-207,b,Transit,3,1.611865,6e-06,-6e-06,0.029,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.59,0.3,0.0,0.0,0.0,0.014,-0.003
1094,Kepler-207,c,Transit,3,3.071571,1.6e-05,-1.6e-05,0.044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.59,0.3,0.0,0.0,0.0,0.014,-0.003

1094,Kepler-207,c,Transit,3,3.071571,1.6e-05,-1.6e-05,0.044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.59,0.3,0.0,0.0,0.0,0.014,-0.003
1095,Kepler-207,d,Transit,3,5.868075,9e-06,-9e-06,0.068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.59,0.3,0.0,0.0,0.0,0.03,-0.006

1106,Kepler-212,b,Transit,2,16.257582,0.000378,-0.000378,0.133,0.0,0.0,0.0,0.0,0.0,1.0,1.16,0.0,1.46,0.27,0.0,0.0,0.0,0.01,-0.002
1107,Kepler-212,c,Transit,2,31.805174,0.000142,-0.000142,0.207,0.0,0.0,0.0,0.0,0.0,1.0,1.16,0.0,1.46,0.27,0.0,0.0,0.0,0.025,-0.005

1108,Kepler-213,b,Transit,2,2.46236,6e-06,-6e-06,0.036,0.0,0.0,0.0,0.0,0.0,1.0,0.94,0.0,1.2,0.22,0.0,0.0,0.0,0.015,-0.003
1109,Kepler-213,c,Transit,2,4.822962,8e-06,-8e-06,0.057,0.0,0.0,0.0,0.0,0.0,1.0,0.94,0.0,1.2,0.22,0.0,0.0,0.0,0.021,-0.004

1129,Kepler-221,b,Transit,4,2.795906,4e-06,-4e-06,0.037,0.0,0.0,0.0,0.0,0.0,1.0,0.72,0.0,0.82,0.07,0.0,0.0,0.0,0.016,-0.002
1130,Kepler-221,c,Transit,4,5.690586,4e-06,-4e-06,0.059,0.0,0.0,0.0,0.0,0.0,1.0,0.72,0.0,0.82,0.07,0.0,0.0,0.0,0.027,-0.003

1136,Kepler-223,b,Transit,4,7.384108,0.000159,-0.000159,0.073,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.02,0.44,0.0,0.0,0.0,0.015,-0.007
1138,Kepler-223,d,Transit,4,14.788759,0.000108,-0.000108,0.116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.02,0.44,0.0,0.0,0.0,0.027,-0.012

1137,Kepler-223,c,Transit,4,9.848183,0.000145,-0.000145,0.088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.02,0.44,0.0,0.0,0.0,0.018,-0.008
1139,Kepler-223,e,Transit,4,19.721734,0.000228,-0.000228,0.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.02,0.44,0.0,0.0,0.0,0.022,-0.009

1141,Kepler-224,c,Transit,4,5.925003,1e-05,-1e-05,0.058,0.0,0.0,0.0,0.0,0.0,1.0,0.74,0.0,0.68,0.04,0.0,0.0,0.0,0.029,-0.002
1142,Kepler-224,d,Transit,4,11.349393,3.4e-05,-3.4e-05,0.089,0.0,0.0,0.0,0.0,0.0,1.0,0.74,0.0,0.68,0.04,0.0,0.0,0.0,0.021,-0.001

1146,Kepler-226,b,Transit,3,3.940997,2e-05,-2e-05,0.047,0.0,0.0,0.0,0.0,0.0,1.0,0.86,0.0,0.8,0.32,0.0,0.0,0.0,0.014,-0.006
1148,Kepler-226,d,Transit,3,8.109044,9.4e-05,-9.4e-05,0.076,0.0,0.0,0.0,0.0,0.0,1.0,0.86,0.0,0.8,0.32,0.0,0.0,0.0,0.011,-0.004

1159,Kepler-231,b,Transit,2,10.065275,2.7e-05,-2.7e-05,0.074,0.0,0.0,0.0,0.0,0.0,1.0,0.58,0.0,0.49,0.02,0.0,0.0,0.0,0.016,-0.001
1160,Kepler-231,c,Transit,2,19.271566,9.9e-05,-9.9e-05,0.114,0.0,0.0,0.0,0.0,0.0,1.0,0.58,0.0,0.49,0.02,0.0,0.0,0.0,0.018,-0.002

662,Kepler-24,d,Transit,4,4.244384,5.3e-05,-5.3e-05,0.051,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.11,1.29,0.29,0.0,0.0,0.0,0.015,-0.004
660,Kepler-24,b,Transit,4,8.1453,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.03,0.11,1.29,0.29,508.5,0.0,0.0,0.022,0.0

1182,Kepler-240,b,Transit,2,4.144495,2.6e-05,-2.6e-05,0.048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.74,0.3,0.0,0.0,0.0,0.013,-0.005
1183,Kepler-240,c,Transit,2,7.953528,2.5e-05,-2.5e-05,0.074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.74,0.3,0.0,0.0,0.0,0.02,-0.008

1191,Kepler-244,c,Transit,3,9.767292,4.6e-05,-4.6e-05,0.087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.34,0.0,0.0,0.0,0.019,-0.008
1192,Kepler-244,d,Transit,3,20.050401,0.00013,-0.00013,0.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.34,0.0,0.0,0.0,0.021,-0.009

1194,Kepler-245,c,Transit,3,17.460812,7.6e-05,-7.6e-05,0.124,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.8,0.05,0.0,0.0,0.0,0.02,-0.002
1195,Kepler-245,d,Transit,3,36.277108,0.000173,-0.000173,0.202,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.8,0.05,0.0,0.0,0.0,0.028,-0.002

664,Kepler-25,b,Transit,3,6.2385,0.0,0.0,0.068,0.0,0.0,0.0,0.0,1.0,1.0,1.19,0.06,1.31,0.02,4036.3,0.0,0.0,0.024,0.0
665,Kepler-25,c,Transit,3,12.7204,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.0,1.0,1.19,0.06,1.31,0.02,1322.12,0.0,0.0,0.041,0.0

1223,Kepler-256,b,Transit,4,1.620493,9e-06,-9e-06,0.027,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.0,1.3,0.32,0.0,0.0,0.0,0.015,-0.004
1224,Kepler-256,c,Transit,4,3.38802,1.6e-05,-1.6e-05,0.045,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.0,1.3,0.32,0.0,0.0,0.0,0.02,-0.005

1250,Kepler-267,b,Transit,3,3.353728,7e-06,-7e-06,0.037,0.0,0.0,0.0,0.0,0.0,1.0,0.56,0.0,0.56,0.02,0.0,0.0,0.0,0.018,-0.001
1251,Kepler-267,c,Transit,3,6.87745,1.6e-05,-1.6e-05,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.56,0.0,0.56,0.02,0.0,0.0,0.0,0.019,-0.001

671,Kepler-27,b,Transit,2,15.3348,0.0,0.0,0.118,0.0,0.0,0.0,0.0,1.0,1.0,0.65,0.16,0.59,0.15,2895.31,0.0,0.0,0.037,0.0
672,Kepler-27,c,Transit,2,31.3309,0.0,0.0,0.191,0.0,0.0,0.0,0.0,1.0,1.0,0.65,0.16,0.59,0.15,4385.87,0.0,0.0,0.045,0.0

1261,Kepler-272,b,Transit,3,2.971353,1.7e-05,-1.7e-05,0.038,0.0,0.0,0.0,0.0,0.0,1.0,0.79,0.0,0.93,0.5,0.0,0.0,0.0,0.013,-0.007
1262,Kepler-272,c,Transit,3,6.057342,3.7e-05,-3.7e-05,0.061,0.0,0.0,0.0,0.0,0.0,1.0,0.79,0.0,0.93,0.5,0.0,0.0,0.0,0.016,-0.009

1274,Kepler-277,b,Transit,2,17.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.12,0.19,1.69,0.42,87.3,41.7,-39.9,0.027,-0.006
1275,Kepler-277,c,Transit,2,33.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.12,0.19,1.69,0.42,64.2,18.1,-15.7,0.031,-0.007

1295,Kepler-286,b,Transit,4,1.796302,9e-06,-9e-06,0.027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86,0.17,0.0,0.0,0.0,0.011,-0.002
1296,Kepler-286,c,Transit,4,3.468095,2.3e-05,-2.3e-05,0.042,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86,0.17,0.0,0.0,0.0,0.013,-0.003

1304,Kepler-289,b,Transit,3,34.545,0.0005,-0.0005,0.21,0.01,-0.01,4.1,89.59,1.0,1.0,1.08,0.02,1.0,0.02,7.3,6.8,-6.8,0.02,-0.001
1306,Kepler-289,c,Transit,3,66.0634,0.0114,-0.0114,0.33,0.02,-0.02,1.2,89.73,1.0,1.0,1.08,0.02,1.0,0.02,4.0,0.9,-0.9,0.025,-0.002

1306,Kepler-289,c,Transit,3,66.0634,0.0114,-0.0114,0.33,0.02,-0.02,1.2,89.73,1.0,1.0,1.08,0.02,1.0,0.02,4.0,0.9,-0.9,0.025,-0.002
1305,Kepler-289,c,Transit,3,125.8518,0.0076,-0.0076,0.51,0.03,-0.03,0.47,89.794,1.0,1.0,1.08,0.02,1.0,0.02,132.0,17.0,-17.0,0.106,-0.002

1328,Kepler-297,b,Transit,2,38.871826,0.000153,-0.000153,0.217,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.92,0.17,0.0,0.0,0.0,0.026,-0.005
1329,Kepler-297,c,Transit,2,74.920137,0.00012,-0.00012,0.336,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.92,0.17,0.0,0.0,0.0,0.06,-0.011

677,Kepler-30,b,Transit,3,29.33434,0.00815,-0.00815,0.18,0.0,0.0,1.02,90.179,1.0,1.0,0.99,0.08,0.95,0.12,11.3,1.4,-1.4,0.036,-0.002
678,Kepler-30,c,Transit,3,60.323105,0.000244,-0.000244,0.3,0.0,0.0,1.88,90.323,1.0,1.0,0.99,0.08,0.95,0.12,640.0,50.0,-50.0,0.113,-0.004

1350,Kepler-305,c,Transit,3,8.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.76,0.13,0.79,0.05,6.0,2.4,-2.2,0.03,-0.003
1351,Kepler-305,d,Transit,3,16.738661,0.000145,-0.000145,0.121,0.0,0.0,0.0,0.0,0.0,1.0,0.76,0.13,0.79,0.05,0.0,0.0,0.0,0.025,-0.004

680,Kepler-31,b,Transit,3,20.8613,0.0002,-0.0002,0.16,0.0,0.0,0.0,0.0,1.0,1.0,1.21,0.17,1.31,0.3,0.0,0.0,0.0,0.05,-0.01
681,Kepler-31,c,Transit,3,42.6318,0.0005,-0.0005,0.26,0.0,0.0,0.0,0.0,1.0,1.0,1.21,0.17,1.31,0.3,1493.7,0.0,0.0,0.049,-0.01

681,Kepler-31,c,Transit,3,42.6318,0.0005,-0.0005,0.26,0.0,0.0,0.0,0.0,1.0,1.0,1.21,0.17,1.31,0.3,1493.7,0.0,0.0,0.049,-0.01
682,Kepler-31,d,Transit,3,87.648901,0.000801,-0.000801,0.39,0.0,0.0,0.0,0.0,0.0,1.0,1.21,0.17,1.31,0.3,0.0,0.0,0.0,0.042,-0.01

686,Kepler-32,e,Transit,5,2.896,0.0003,-0.0003,0.0323,0.0005,-0.0005,0.0,0.0,0.0,1.0,0.54,0.02,0.53,0.02,0.0,0.0,0.0,0.014,-0.001
683,Kepler-32,b,Transit,5,5.90124,0.0001,-0.0001,0.05,0.0,0.0,0.0,0.0,1.0,1.0,0.54,0.02,0.53,0.02,1303.0,0.0,0.0,0.02,-0.002

1397,Kepler-326,b,Transit,3,2.248329,4e-06,-4e-06,0.032,0.0,0.0,0.0,0.0,0.0,1.0,0.98,0.0,0.8,0.05,0.0,0.0,0.0,0.014,-0.002
1398,Kepler-326,c,Transit,3,4.580358,1e-05,-1e-05,0.051,0.0,0.0,0.0,0.0,0.0,1.0,0.98,0.0,0.8,0.05,0.0,0.0,0.0,0.013,-0.001

1400,Kepler-327,b,Transit,3,2.549575,6e-06,-6e-06,0.029,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.49,0.02,0.0,0.0,0.0,0.01,-0.001
1401,Kepler-327,c,Transit,3,5.212333,1.9e-05,-1.9e-05,0.047,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.49,0.02,0.0,0.0,0.0,0.009,-0.001

1403,Kepler-328,b,Transit,2,34.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.15,0.22,1.06,0.44,28.5,12.9,-12.3,0.021,-0.002
1404,Kepler-328,c,Transit,2,71.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.15,0.22,1.06,0.44,39.4,13.6,-12.6,0.05,-0.005

1407,Kepler-330,b,Transit,2,8.25978,7.6e-05,-7.6e-05,0.075,0.0,0.0,0.0,0.0,0.0,1.0,0.78,0.0,0.72,0.27,0.0,0.0,0.0,0.012,-0.005
1408,Kepler-330,c,Transit,2,15.955387,7.6e-05,-7.6e-05,0.116,0.0,0.0,0.0,0.0,0.0,1.0,0.78,0.0,0.72,0.27,0.0,0.0,0.0,0.018,-0.007

1409,Kepler-331,b,Transit,3,8.457496,2.4e-05,-2.4e-05,0.065,0.0,0.0,0.0,0.0,0.0,1.0,0.51,0.0,0.49,0.05,0.0,0.0,0.0,0.017,-0.002
1410,Kepler-331,c,Transit,3,17.28111,6.4e-05,-6.4e-05,0.105,0.0,0.0,0.0,0.0,0.0,1.0,0.51,0.0,0.49,0.05,0.0,0.0,0.0,0.017,-0.002

1412,Kepler-332,b,Transit,3,7.626324,2.8e-05,-2.8e-05,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.72,0.04,0.0,0.0,0.0,0.011,-0.001
1413,Kepler-332,c,Transit,3,15.995622,0.000108,-0.000108,0.114,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.72,0.04,0.0,0.0,0.0,0.01,-0.001

1415,Kepler-333,b,Transit,2,12.551158,4.4e-05,-4.4e-05,0.087,0.0,0.0,0.0,0.0,0.0,1.0,0.54,0.0,0.53,0.05,0.0,0.0,0.0,0.012,-0.002
1416,Kepler-333,c,Transit,2,24.08821,0.000207,-0.000207,0.135,0.0,0.0,0.0,0.0,0.0,1.0,0.54,0.0,0.53,0.05,0.0,0.0,0.0,0.01,-0.002

1418,Kepler-334,c,Transit,3,12.758005,5.5e-05,-5.5e-05,0.107,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.07,0.19,0.0,0.0,0.0,0.013,-0.002
1419,Kepler-334,d,Transit,3,25.09849,0.000142,-0.000142,0.168,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.07,0.19,0.0,0.0,0.0,0.013,-0.002

1455,Kepler-349,b,Transit,2,5.929778,2e-05,-2e-05,0.065,0.0,0.0,0.0,0.0,0.0,1.0,0.97,0.0,0.93,0.35,0.0,0.0,0.0,0.017,-0.007
1456,Kepler-349,c,Transit,2,12.247629,6.3e-05,-6.3e-05,0.105,0.0,0.0,0.0,0.0,0.0,1.0,0.97,0.0,0.93,0.35,0.0,0.0,0.0,0.018,-0.007

1487,Kepler-363,b,Transit,3,3.614568,5.3e-05,-5.3e-05,0.048,0.0,0.0,0.0,0.0,0.0,1.0,1.23,0.0,1.49,0.23,0.0,0.0,0.0,0.011,-0.002
1488,Kepler-363,c,Transit,3,7.542427,5.8e-05,-5.8e-05,0.079,0.0,0.0,0.0,0.0,0.0,1.0,1.23,0.0,1.49,0.23,0.0,0.0,0.0,0.015,-0.003

1504,Kepler-371,b,Transit,2,34.763278,0.000351,-0.000351,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.94,0.0,0.99,0.25,0.0,0.0,0.0,0.017,-0.005
1505,Kepler-371,c,Transit,2,67.968015,0.00107,-0.00107,0.313,0.0,0.0,0.0,0.0,0.0,1.0,0.94,0.0,0.99,0.25,0.0,0.0,0.0,0.016,-0.004

1524,Kepler-380,b,Transit,2,3.930821,3.8e-05,-3.8e-05,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.0,1.22,0.24,0.0,0.0,0.0,0.011,-0.002
1525,Kepler-380,c,Transit,2,7.630004,7.3e-05,-7.3e-05,0.078,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.0,1.22,0.24,0.0,0.0,0.0,0.012,-0.003

1532,Kepler-384,b,Transit,2,22.597053,0.000243,-0.000243,0.148,0.0,0.0,0.0,0.0,0.0,1.0,0.76,0.0,0.88,0.25,0.0,0.0,0.0,0.01,-0.003
1533,Kepler-384,c,Transit,2,45.348269,0.000779,-0.000779,0.236,0.0,0.0,0.0,0.0,0.0,1.0,0.76,0.0,0.88,0.25,0.0,0.0,0.0,0.01,-0.003

1536,Kepler-386,b,Transit,2,12.31043,0.000218,-0.000218,0.096,0.0,0.0,0.0,0.0,0.0,1.0,0.74,0.0,0.77,0.43,0.0,0.0,0.0,0.013,-0.007
1537,Kepler-386,c,Transit,2,25.193458,0.000342,-0.000342,0.155,0.0,0.0,0.0,0.0,0.0,1.0,0.74,0.0,0.77,0.43,0.0,0.0,0.0,0.015,-0.008

1544,Kepler-390,b,Transit,2,6.738088,6.7e-05,-6.7e-05,0.065,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,0.78,0.05,0.0,0.0,0.0,0.007,-0.001
1545,Kepler-390,c,Transit,2,13.060022,0.000257,-0.000257,0.101,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,0.78,0.05,0.0,0.0,0.0,0.007,-0.001

1548,Kepler-392,b,Transit,2,5.341853,5.5e-05,-5.5e-05,0.059,0.0,0.0,0.0,0.0,0.0,1.0,1.13,0.0,1.13,0.23,0.0,0.0,0.0,0.009,-0.002
1549,Kepler-392,c,Transit,2,10.423118,8.7e-05,-8.7e-05,0.093,0.0,0.0,0.0,0.0,0.0,1.0,1.13,0.0,1.13,0.23,0.0,0.0,0.0,0.01,-0.002

1556,Kepler-396,b,Transit,2,42.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.85,0.13,1.06,0.39,75.5,11.8,-5.8,0.032,-0.006
1557,Kepler-396,c,Transit,2,88.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.85,0.13,1.06,0.39,17.9,2.8,-1.3,0.049,-0.009

1565,Kepler-400,b,Transit,2,9.024389,3.4e-05,-3.4e-05,0.087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.15,0.21,0.0,0.0,0.0,0.015,-0.003
1566,Kepler-400,c,Transit,2,17.340824,0.0001,-0.0001,0.134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.15,0.21,0.0,0.0,0.0,0.014,-0.003

1579,Kepler-406,b,Transit,2,2.42629,0.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,1.0,1.07,0.06,1.07,0.02,6.35,1.4,-1.4,0.013,0.0
1580,Kepler-406,c,Transit,2,4.62332,0.0,0.0,0.0,0.0,0.0,24.39,0.0,0.0,1.0,1.07,0.06,1.07,0.02,2.71,1.8,-1.8,0.008,0.0

1591,Kepler-415,b,Transit Ti,2,4.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.67,0.0,0.64,0.0,119.9,102.1,-87.4,0.011,-0.001
1592,Kepler-415,c,Transit Ti,2,8.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.67,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0

1593,Kepler-416,b,Transit Ti,2,6.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.07,0.0,58.2,53.4,-39.5,0.023,-0.003
1594,Kepler-416,c,Transit Ti,2,12.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0

716,Kepler-48,b,Transit,4,4.7779803,1.4e-05,-1.4e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.88,0.06,0.89,0.05,1887.83,0.0,0.0,0.02,0.0
717,Kepler-48,c,Transit,4,9.6739283,2e-05,-2e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.88,0.06,0.89,0.05,3689.85,0.0,0.0,0.029,0.0

729,Kepler-52,b,Transit,3,7.8773565,3.8e-05,-3.8e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.54,0.0,0.56,0.02,2765.0,0.0,0.0,0.019,0.0
730,Kepler-52,c,Transit,3,16.3850021,0.00014,-0.00014,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.54,0.0,0.56,0.02,3308.41,0.0,0.0,0.017,0.0

734,Kepler-53,d,Transit,3,9.751962,7.7e-05,-7.7e-05,0.091,0.0,0.0,0.0,0.0,0.0,1.0,0.98,0.0,0.96,0.47,0.0,0.0,0.0,0.019,-0.01
732,Kepler-53,b,Transit,3,18.6489525,0.00016,-0.00016,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.98,0.0,0.96,0.47,5851.0,0.0,0.0,0.026,0.0

