KOI-142,0.960000,0.880000,2,0.000000 
0.000026,0.035000,10.954160,0.010000,0.000000,0.000000
0.000596,0.000000,22.339500,0.000001,689.091323,36.501214
0.000000e+00	9.5211116792e-02	3.006928e-02	1.094417e+01	1.570796e+00	nan	nan	nan	0.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	1.5923941652e-01	8.532746e-02	2.366455e+01	1.570796e+00	nan	nan	nan	nan	nan	0.000000e+00
2.857144e+04	9.3164386117e-02	1.456695e-01	1.059318e+01	2.874579e+00	3.976214e-01	4.626349e-01	3.272200e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.857144e+04	1.4847847765e-01	4.744579e-04	2.130648e+01	3.115409e+00	5.987684e-02	5.990525e-02	3.175286e+00	2.037916e-01	6.246147e+00	6.042356e+00
5.714286e+04	9.3361211195e-02	1.357589e-01	1.062676e+01	6.069436e+00	1.400195e+00	1.535871e+00	7.469631e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.714286e+04	1.4845319480e-01	4.046562e-04	2.130104e+01	5.837521e+00	4.315877e+00	4.315504e+00	1.015340e+01	4.845438e-01	7.164591e-01	2.319153e-01
8.571429e+04	9.3606042610e-02	1.242526e-01	1.066859e+01	2.557787e+00	4.045997e+00	3.955655e+00	6.603784e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.571429e+04	1.4842422883e-01	2.338212e-04	2.129481e+01	2.989973e+00	1.686158e+00	1.686390e+00	4.676131e+00	1.906900e-01	6.041690e+00	5.851000e+00
1.142857e+05	9.3461473865e-02	1.299151e-01	1.064389e+01	4.906348e+00	2.411392e+00	2.490163e+00	7.317740e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.142857e+05	1.4843962410e-01	2.774140e-04	2.129812e+01	4.701240e+00	1.193434e+00	1.193692e+00	5.894674e+00	5.848446e+00	6.053553e+00	2.051074e-01
1.428572e+05	9.3106625730e-02	1.458658e-01	1.058333e+01	4.661633e-01	5.838978e-01	6.750552e-01	1.050061e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.428572e+05	1.4848193883e-01	5.014104e-04	2.130723e+01	6.616750e-01	3.167472e-02	3.169060e-02	6.933497e-01	6.153660e+00	5.958149e+00	6.087674e+00
1.714286e+05	9.3425063686e-02	1.335671e-01	1.063767e+01	1.858062e+00	5.918537e+00	5.864197e+00	7.776599e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.714286e+05	1.4844663605e-01	4.257014e-04	2.129963e+01	1.784281e+00	1.292642e-01	1.293191e-01	1.913545e+00	4.756131e-01	5.493947e-01	7.378165e-02
2.000000e+05	9.3526148231e-02	1.269843e-01	1.065494e+01	2.859154e+00	1.648933e+00	1.773322e+00	4.508087e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.000000e+05	1.4843216873e-01	2.335688e-04	2.129651e+01	2.678694e+00	8.331184e-01	8.332913e-01	3.511812e+00	5.939569e+00	6.120029e+00	1.804602e-01
2.285714e+05	9.3054833590e-02	1.456863e-01	1.057450e+01	3.354733e+00	3.195891e+00	3.188988e+00	6.550623e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.285714e+05	1.4848449831e-01	4.868265e-04	2.130778e+01	3.305436e+00	1.677331e+00	1.677815e+00	4.982767e+00	6.017782e-02	1.094741e-01	4.929632e-02
2.571429e+05	9.3662829846e-02	1.236500e-01	1.067830e+01	3.414739e+00	6.164285e+00	6.147567e+00	9.579023e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.571429e+05	1.4842034088e-01	8.246075e-05	2.129397e+01	3.477287e+00	3.095261e+00	3.095265e+00	6.572548e+00	1.513347e-01	8.878585e-02	6.220636e+00
2.857143e+05	9.3099097551e-02	1.447201e-01	1.058204e+01	3.054561e+00	4.992387e+00	4.849015e+00	8.046948e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.857143e+05	1.4848061072e-01	4.328897e-04	2.130694e+01	3.040590e+00	5.529150e+00	5.528854e+00	8.569741e+00	6.037972e+00	6.051943e+00	1.397065e-02
3.142857e+05	9.3587401500e-02	1.245604e-01	1.066541e+01	2.192147e+00	3.679875e+00	3.622280e+00	5.872022e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.142857e+05	1.4842564185e-01	8.244765e-05	2.129511e+01	2.404154e+00	1.740676e+00	1.740757e+00	4.144830e+00	2.254907e-01	1.348367e-02	6.071178e+00
3.428571e+05	9.3044854283e-02	1.457038e-01	1.057280e+01	9.346403e-01	4.160100e+00	4.045604e+00	5.094740e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.428571e+05	1.4848507076e-01	4.781447e-04	2.130790e+01	7.585538e-01	5.348971e+00	5.348587e+00	6.107525e+00	6.185669e+00	7.857035e-02	1.760865e-01
3.714286e+05	9.3658302328e-02	1.235548e-01	1.067753e+01	5.489291e+00	5.590787e+00	5.503962e+00	1.108008e+01	0.000000e+00	0.000000e+00	0.000000e+00
3.714286e+05	1.4842047218e-01	1.994102e-04	2.129400e+01	5.040332e+00	3.166133e+00	3.166128e+00	8.206465e+00	6.126745e+00	2.925189e-01	4.489595e-01
4.000000e+05	9.3191336387e-02	1.403605e-01	1.059777e+01	3.273007e+00	1.949620e+00	2.072672e+00	5.222626e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.000000e+05	1.4846911878e-01	5.476016e-04	2.130447e+01	3.369480e+00	1.094615e+00	1.095102e+00	4.464095e+00	4.325569e-01	3.360834e-01	6.186712e+00
4.285714e+05	9.3281498517e-02	1.405386e-01	1.061316e+01	6.813719e-01	8.405200e-02	9.777068e-02	7.654239e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.285714e+05	1.4846442780e-01	4.031942e-04	2.130346e+01	9.300453e-01	5.864909e+00	5.864745e+00	6.794954e+00	5.859928e+00	5.611254e+00	6.034512e+00
4.571429e+05	9.3603407196e-02	1.236141e-01	1.066814e+01	3.879015e+00	4.626844e+00	4.505857e+00	8.505860e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.571429e+05	1.4842354981e-01	1.672373e-04	2.129466e+01	3.073542e+00	6.217790e+00	6.217779e+00	9.291332e+00	6.197789e+00	7.200766e-01	8.054732e-01
4.857143e+05	9.3346679704e-02	1.341041e-01	1.062428e+01	3.145432e-01	4.471415e+00	4.346202e+00	4.785958e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.857143e+05	1.4845167190e-01	4.081414e-04	2.130071e+01	4.677611e-01	5.465258e+00	5.464960e+00	5.933019e+00	4.823524e-01	3.291345e-01	6.129967e+00
5.142857e+05	9.3100342942e-02	1.458507e-01	1.058226e+01	2.638522e+00	5.675805e+00	5.581677e+00	8.314327e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.142857e+05	1.4848226714e-01	5.262168e-04	2.130730e+01	2.422899e+00	6.239955e+00	6.239932e+00	8.662854e+00	8.967324e-02	3.052961e-01	2.156229e-01
5.428571e+05	9.3178399227e-02	1.406415e-01	1.059557e+01	4.506075e+00	1.862212e+00	1.990639e+00	6.368287e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.428571e+05	1.4847022343e-01	4.448545e-04	2.130471e+01	4.726692e+00	5.073656e-01	5.075818e-01	5.234058e+00	5.876939e+00	5.656322e+00	6.062568e+00
5.714286e+05	9.3505387796e-02	1.299886e-01	1.065139e+01	5.919245e+00	5.662440e+00	5.578205e+00	1.158168e+01	0.000000e+00	0.000000e+00	0.000000e+00
5.714286e+05	1.4843733848e-01	3.995233e-04	2.129763e+01	5.916324e+00	2.608453e+00	2.608656e+00	8.524777e+00	5.831810e+00	5.834730e+00	2.920164e-03
6.000000e+05	9.3573256679e-02	1.244755e-01	1.066299e+01	5.799043e-01	3.528803e+00	3.486694e+00	4.108707e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.000000e+05	1.4842631301e-01	1.921619e-04	2.129525e+01	6.273330e+00	5.384651e+00	5.384501e+00	1.165798e+01	6.060981e+00	3.675551e-01	5.897592e-01
6.285714e+05	9.3604933605e-02	1.231774e-01	1.066840e+01	1.059332e+00	2.573409e+00	2.633352e+00	3.632741e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.285714e+05	1.4842290396e-01	5.293742e-05	2.129452e+01	8.407928e-01	1.511725e+00	1.511777e+00	2.352517e+00	1.296098e-02	2.315005e-01	2.185396e-01
6.571429e+05	9.3602655842e-02	1.234682e-01	1.066801e+01	1.108475e+00	3.436745e+00	3.404640e+00	4.545220e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.571429e+05	1.4842340195e-01	6.267024e-05	2.129463e+01	9.774104e-01	5.054431e+00	5.054372e+00	6.031842e+00	1.268030e-01	2.578674e-01	1.310644e-01
6.857143e+05	9.3643903768e-02	1.231608e-01	1.067507e+01	7.049270e-01	4.974992e+00	4.853048e+00	5.679919e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.857143e+05	1.4842075268e-01	9.470125e-05	2.129406e+01	1.244381e+00	2.014089e+00	2.014175e+00	3.258470e+00	1.320936e-01	5.875825e+00	5.743732e+00
7.142857e+05	9.3610968327e-02	1.232642e-01	1.066944e+01	6.142640e+00	1.475508e+00	1.598725e+00	7.618148e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.142857e+05	1.4842268624e-01	7.136658e-05	2.129447e+01	8.557269e-01	6.036985e+00	6.036967e+00	6.892712e+00	2.463522e-02	5.311548e+00	5.286913e+00
7.428571e+05	9.3642162769e-02	1.246384e-01	1.067477e+01	4.865611e+00	5.499348e+00	5.403293e+00	1.036496e+01	0.000000e+00	0.000000e+00	0.000000e+00
7.428571e+05	1.4842275176e-01	4.999863e-05	2.129449e+01	4.289365e+00	7.865654e-02	7.866046e-02	4.368022e+00	6.071845e+00	3.649046e-01	5.762454e-01
7.714286e+05	9.3475803199e-02	1.302059e-01	1.064634e+01	3.127065e+00	5.007572e+00	4.879173e+00	8.134636e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.714286e+05	1.4843923877e-01	2.573391e-04	2.129804e+01	2.732254e+00	5.815345e+00	5.815228e+00	8.547599e+00	5.833496e+00	6.228307e+00	3.948106e-01
8.000000e+05	9.3206622040e-02	1.403664e-01	1.060038e+01	9.198292e-01	4.876475e+00	4.736148e+00	5.796304e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.000000e+05	1.4846829385e-01	5.389397e-04	2.130429e+01	8.108318e-01	5.474950e+00	5.474561e+00	6.285782e+00	5.855431e+00	5.964429e+00	1.089974e-01
8.285714e+05	9.3080928227e-02	1.456787e-01	1.057895e+01	4.528788e+00	5.497714e+00	5.383642e+00	1.002650e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.285714e+05	1.4848306925e-01	5.124972e-04	2.130747e+01	4.689401e+00	5.759957e+00	5.759701e+00	1.044936e+01	6.024119e-02	6.182813e+00	6.122572e+00
8.571429e+05	9.3334657912e-02	1.349837e-01	1.062223e+01	1.396074e+00	1.647070e+00	1.779135e+00	3.043144e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.571429e+05	1.4845355465e-01	3.217824e-04	2.130112e+01	1.149641e+00	1.316277e+00	1.316588e+00	2.465918e+00	4.926178e-01	7.390509e-01	2.464331e-01
