TESTP5,1.000000,1.000000,2 
0.000009,0.015000,0.010000 
0.000003,0.010000,0.010000 
0.000000e+00	5.7216927272e-02	1.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	nan	4.995486e+00	0.000000e+00
0.000000e+00	9.7260455825e-02	9.995846e-02	0.000000e+00	0.000000e+00	0.000000e+00	nan	1.107120e+01	0.000000e+00
4.000738e+01	5.7216620775e-02	9.997100e-02	0.000000e+00	0.000000e+00	7.719691e-04	1.514018e+00	4.995445e+00	1.712965e+00
4.000738e+01	9.7232454654e-02	9.874113e-02	0.000000e+00	0.000000e+00	2.166218e-03	6.083858e+00	1.106642e+01	6.036782e+00
8.000694e+01	5.7216801333e-02	9.996529e-02	0.000000e+00	0.000000e+00	1.791491e-03	2.456271e+00	4.995469e+00	2.569838e+00
8.000694e+01	9.7202982348e-02	9.748858e-02	0.000000e+00	0.000000e+00	4.108089e-03	6.209466e+00	1.106139e+01	6.188116e+00
1.200065e+02	5.7216771953e-02	9.996967e-02	0.000000e+00	0.000000e+00	2.706532e-03	3.398558e+00	4.995465e+00	3.351021e+00
1.200065e+02	9.7175084133e-02	9.624908e-02	0.000000e+00	0.000000e+00	6.132136e-03	6.264526e-01	1.105663e+01	7.439828e-01
1.600060e+02	5.7216531415e-02	9.999483e-02	0.000000e+00	0.000000e+00	3.710217e-03	4.340826e+00	4.995434e+00	4.160131e+00
1.600060e+02	9.7149150164e-02	9.501171e-02	0.000000e+00	0.000000e+00	8.035159e-03	1.893373e+00	1.105220e+01	2.058757e+00
2.000056e+02	5.7216670835e-02	9.997289e-02	0.000000e+00	0.000000e+00	5.011540e-03	5.283059e+00	4.995452e+00	5.098149e+00
2.000056e+02	9.7120686775e-02	9.381516e-02	0.000000e+00	0.000000e+00	9.598862e-03	3.719325e+00	1.104734e+01	3.618007e+00
2.400052e+02	5.7216847467e-02	1.000020e-01	0.000000e+00	0.000000e+00	5.818370e-03	6.225408e+00	4.995475e+00	6.205079e+00
2.400052e+02	9.7093963537e-02	9.260134e-02	0.000000e+00	0.000000e+00	1.166261e-02	6.096400e+00	1.104278e+01	6.043591e+00
2.800047e+02	5.7216629954e-02	9.998231e-02	0.000000e+00	0.000000e+00	6.788752e-03	8.845670e-01	4.995447e+00	1.044135e+00
2.800047e+02	9.7067744684e-02	9.144791e-02	0.000000e+00	0.000000e+00	1.329966e-02	2.734331e+00	1.103831e+01	2.788574e+00
3.200043e+02	5.7216671487e-02	9.997567e-02	0.000000e+00	0.000000e+00	7.934366e-03	1.826880e+00	4.995452e+00	2.005903e+00
3.200043e+02	9.7041554171e-02	9.030757e-02	0.000000e+00	0.000000e+00	1.489862e-02	6.192344e+00	1.103384e+01	6.155987e+00
3.600038e+02	5.7216536001e-02	9.999495e-02	0.000000e+00	0.000000e+00	9.029335e-03	2.769211e+00	4.995434e+00	2.826811e+00
3.600038e+02	9.7016769921e-02	8.913588e-02	0.000000e+00	0.000000e+00	1.647312e-02	3.896968e+00	1.102962e+01	3.769818e+00
4.000034e+02	5.7216443367e-02	1.000061e-01	0.000000e+00	0.000000e+00	1.042926e-02	3.711466e+00	4.995422e+00	3.605234e+00
4.000034e+02	9.6991927722e-02	8.799869e-02	0.000000e+00	0.000000e+00	1.781066e-02	2.124755e+00	1.102538e+01	2.249699e+00
4.400029e+02	5.7216834503e-02	9.997231e-02	0.000000e+00	0.000000e+00	1.148995e-02	4.653842e+00	4.995473e+00	4.445897e+00
