0.000000e+00	1.1967048734e-01	1.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.793216e-08	1.373555e+01	0.000000e+00
0.000000e+00	2.0482995695e-01	9.926348e-02	0.000000e+00	0.000000e+00	0.000000e+00	nan	3.075760e+01	0.000000e+00
4.002012e+01	1.1966610555e-01	9.998931e-02	0.000000e+00	0.000000e+00	1.534842e-03	1.642006e+00	1.373480e+01	1.836973e+00
4.002012e+01	2.0483731082e-01	9.826362e-02	0.000000e+00	0.000000e+00	1.262227e-02	3.750193e+00	3.075926e+01	3.637632e+00
8.001872e+01	1.1966563759e-01	9.998296e-02	0.000000e+00	0.000000e+00	3.219543e-03	2.712111e+00	1.373472e+01	2.784099e+00
8.001872e+01	2.0478137226e-01	9.703198e-02	0.000000e+00	0.000000e+00	2.694230e-02	1.172668e+00	3.074666e+01	1.330740e+00
1.200173e+02	1.1966555652e-01	1.000049e-01	0.000000e+00	0.000000e+00	5.888857e-03	3.782229e+00	1.373470e+01	3.668824e+00
1.200173e+02	2.0472568072e-01	9.563735e-02	0.000000e+00	0.000000e+00	3.387607e-02	5.085187e+00	3.073412e+01	4.864560e+00
1.600159e+02	1.1966639951e-01	9.998964e-02	0.000000e+00	0.000000e+00	8.257985e-03	4.852214e+00	1.373485e+01	4.643750e+00
1.600159e+02	2.0464877503e-01	9.438913e-02	0.000000e+00	0.000000e+00	4.573043e-02	2.919415e+00	3.071680e+01	2.918520e+00
2.000145e+02	1.1966733179e-01	9.988820e-02	0.000000e+00	0.000000e+00	1.010927e-02	5.922373e+00	1.373501e+01	5.830464e+00
2.000145e+02	2.0455917720e-01	9.356900e-02	0.000000e+00	0.000000e+00	5.759745e-02	9.530428e-01	3.069663e+01	1.052335e+00
2.400131e+02	1.1966768221e-01	9.990584e-02	0.000000e+00	0.000000e+00	1.123945e-02	7.095605e-01	1.373507e+01	8.398299e-01
2.400131e+02	2.0449735240e-01	9.219350e-02	0.000000e+00	0.000000e+00	6.739361e-02	5.465983e+00	3.068272e+01	5.245346e+00
2.800117e+02	1.1966596515e-01	1.000748e-01	0.000000e+00	0.000000e+00	1.366889e-02	1.779609e+00	1.373477e+01	1.956481e+00
2.800117e+02	2.0449560471e-01	9.033895e-02	0.000000e+00	0.000000e+00	7.759101e-02	3.893241e+00	3.068232e+01	3.712229e+00
3.200103e+02	1.1967020788e-01	9.996681e-02	0.000000e+00	0.000000e+00	1.678124e-02	2.849492e+00	1.373551e+01	2.886974e+00
3.200103e+02	2.0435144911e-01	8.934238e-02	0.000000e+00	0.000000e+00	8.382464e-02	2.513663e+00	3.064989e+01	2.537220e+00
3.600089e+02	1.1966754969e-01	1.000490e-01	0.000000e+00	0.000000e+00	1.754220e-02	3.919975e+00	1.373505e+01	3.776283e+00
3.600089e+02	2.0434840177e-01	8.785659e-02	0.000000e+00	0.000000e+00	9.780970e-02	1.318362e+00	3.064920e+01	1.391214e+00
4.000075e+02	1.1966727470e-01	1.000251e-01	0.000000e+00	0.000000e+00	2.130744e-02	4.989712e+00	1.373500e+01	4.769872e+00
4.000075e+02	2.0429286256e-01	8.677474e-02	0.000000e+00	0.000000e+00	1.014579e-01	3.150633e-01	3.063671e+01	2.547220e-01
4.400061e+02	1.1966837794e-01	1.001431e-01	0.000000e+00	0.000000e+00	2.223508e-02	6.060081e+00	1.373519e+01	5.982547e+00
4.400061e+02	2.0424415125e-01	8.507844e-02	0.000000e+00	0.000000e+00	1.163007e-01	5.773193e+00	3.062575e+01	5.548009e+00
4.800047e+02	1.1966893996e-01	1.000418e-01	0.000000e+00	0.000000e+00	2.548403e-02	8.468979e-01	1.373529e+01	9.807962e-01
4.800047e+02	2.0414986276e-01	8.394730e-02	0.000000e+00	0.000000e+00	1.162534e-01	5.131604e+00	3.060454e+01	4.850681e+00
5.200034e+02	1.1966740289e-01	1.001820e-01	0.000000e+00	0.000000e+00	2.865297e-02	1.916807e+00	1.373502e+01	2.070336e+00
5.200034e+02	2.0414844550e-01	8.233810e-02	0.000000e+00	0.000000e+00	1.223090e-01	4.668456e+00	3.060423e+01	4.387134e+00
5.600020e+02	1.1966552424e-01	1.002653e-01	0.000000e+00	0.000000e+00	3.008961e-02	2.987193e+00	1.373470e+01	2.989835e+00
5.600020e+02	2.0413735758e-01	8.084566e-02	0.000000e+00	0.000000e+00	1.310682e-01	4.376501e+00	3.060173e+01	4.107778e+00
6.000006e+02	1.1967026753e-01	1.001893e-01	0.000000e+00	0.000000e+00	3.214852e-02	4.057387e+00	1.373552e+01	3.882248e+00
